"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I090","2020-05-29 05:00:00","910.000","0.000","0.200","-99.000","-99.000","912.800","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X240","2020-05-29 05:00:00","394.000","154.000","0.800","22.600","0.960","968.200","","0.000","-99.000","-99.000","-99.000","23.100","","22.300",""
"C0S990","2020-05-29 05:00:00","409.000","1.000","1.700","23.400","1.000","966.900","","0.000","-99.000","-99.000","-99.000","23.800","","23.400",""
"C0E850","2020-05-29 05:00:00","104.000","0.000","0.000","23.000","0.970","999.400","","0.000","-99.000","-99.000","-99.000","23.200","","22.700",""
"C0T9B0","2020-05-29 05:00:00","558.000","279.000","0.700","21.400","0.990","951.300","","0.000","-99.000","-99.000","-99.000","21.700","","21.400",""
"C0G650","2020-05-29 05:00:00","34.000","0.000","0.000","25.500","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","25.700","","25.200",""
"C0K580","2020-05-29 05:00:00","26.000","0.000","0.100","25.200","0.990","1009.900","","0.500","-99.000","-99.000","-99.000","25.800","","25.200",""
"C0X050","2020-05-29 05:00:00","25.000","0.000","0.000","25.000","0.990","1007.300","","0.000","-99.000","-99.000","-99.000","25.700","","24.900",""
"C0AC70","2020-05-29 05:00:00","71.000","0.000","0.000","23.500","0.960","1004.000","","4.500","-99.000","-99.000","-99.000","23.700","","22.900",""
"C0W110","2020-05-29 05:00:00","16.000","346.000","2.800","22.900","0.870","1010.800","","0.000","-99.000","-99.000","-99.000","23.000","","22.300",""
"C0R670","2020-05-29 05:00:00","26.000","111.000","0.400","25.600","0.910","1009.600","","0.000","-99.000","-99.000","-99.000","26.000","","25.500",""
"C0X120","2020-05-29 05:00:00","28.000","135.000","1.100","25.900","0.890","1009.100","","0.000","-99.000","-99.000","-99.000","26.800","","25.700",""
"C0R100","2020-05-29 05:00:00","1006.000","285.000","0.400","19.300","0.990","903.200","","0.000","-99.000","-99.000","-99.000","19.700","","19.300",""
"C0R740","2020-05-29 05:00:00","58.000","93.000","0.800","25.400","0.920","1005.400","","0.000","-99.000","-99.000","-99.000","26.000","","25.000",""
"C0C700","2020-05-29 05:00:00","151.000","128.000","1.100","22.600","0.970","994.900","","0.000","-99.000","-99.000","-99.000","22.700","","22.300",""
"C0W130","2020-05-29 05:00:00","18.000","16.000","2.900","24.900","0.930","1008.000","","0.000","-99.000","-99.000","-99.000","25.500","","24.900",""
"C0F9R0","2020-05-29 05:00:00","20.000","180.000","0.400","24.900","0.990","1009.900","","0.000","-99.000","-99.000","-99.000","25.500","","24.900",""
"C0V660","2020-05-29 05:00:00","25.000","113.000","1.300","26.000","0.980","1008.600","","0.000","-99.000","-99.000","-99.000","27.000","","26.000",""
"C0C590","2020-05-29 05:00:00","72.000","128.000","0.900","22.800","0.980","1002.700","","1.000","-99.000","-99.000","-99.000","22.800","","22.200",""
"C0I520","2020-05-29 05:00:00","3860.000","-99.000","-99.000","4.300","0.900","644.100","","-99.000","-99.000","-99.000","-99.000","5.600","","3.900",""
"C0M790","2020-05-29 05:00:00","15.000","360.000","0.400","25.600","0.920","1008.500","","5.500","-99.000","-99.000","-99.000","26.300","","25.500",""
"C0R130","2020-05-29 05:00:00","1040.000","86.000","0.700","21.000","0.990","897.300","","0.000","-99.000","-99.000","-99.000","21.000","","20.100",""
"C0AH30","2020-05-29 05:00:00","755.000","151.000","2.800","18.600","0.990","926.600","","2.500","-99.000","-99.000","-99.000","18.800","","18.300",""
"C0X170","2020-05-29 05:00:00","50.000","160.000","0.700","26.100","0.990","1005.100","","0.000","-99.000","-99.000","-99.000","26.700","","26.100",""
"C0K291","2020-05-29 05:00:00","8.000","31.000","2.100","24.500","0.990","1010.700","","23.500","-99.000","-99.000","-99.000","26.400","","24.400",""
"C0D480","2020-05-29 05:00:00","223.000","0.000","0.000","22.500","0.990","985.800","","0.500","-99.000","-99.000","-99.000","22.700","","21.900",""
"C0F0C0","2020-05-29 05:00:00","983.000","0.000","0.000","19.900","0.990","904.200","","7.000","-99.000","-99.000","-99.000","20.500","","19.800",""
"C0U860","2020-05-29 05:00:00","5.000","0.000","0.000","24.100","1.000","1011.900","","0.000","-99.000","-99.000","-99.000","24.100","","23.900",""
"C0UA50","2020-05-29 05:00:00","808.000","130.000","1.700","20.200","1.000","923.500","","0.500","-99.000","-99.000","-99.000","20.400","","20.200",""
"C0X320","2020-05-29 05:00:00","30.000","0.000","0.200","24.700","0.910","1007.200","","0.000","-99.000","-99.000","-99.000","25.000","","24.500",""
"C0T960","2020-05-29 05:00:00","120.000","0.000","0.000","22.700","0.990","999.100","","0.000","-99.000","-99.000","-99.000","23.700","","22.700",""
"C0SA80","2020-05-29 05:00:00","136.000","0.000","0.200","24.100","0.970","996.900","","0.000","-99.000","-99.000","-99.000","24.500","","24.100",""
"C0E780","2020-05-29 05:00:00","160.000","0.000","0.000","24.300","1.000","993.300","","0.000","-99.000","-99.000","-99.000","24.300","","23.800",""
"C0F9Q0","2020-05-29 05:00:00","149.000","99.000","1.300","24.400","1.000","993.400","","0.000","-99.000","-99.000","-99.000","24.500","","24.200",""
"C0F9X0","2020-05-29 05:00:00","166.000","0.000","0.000","24.300","0.990","992.800","","0.000","-99.000","-99.000","-99.000","24.800","","24.100",""
"C0F0D0","2020-05-29 05:00:00","3171.000","136.000","3.300","7.800","0.990","699.900","","0.000","-99.000","-99.000","-99.000","8.300","","7.600",""
"C0S730","2020-05-29 05:00:00","110.000","43.000","4.800","25.400","0.970","999.400","","0.000","-99.000","-99.000","-99.000","25.400","","25.000",""
"C0T790","2020-05-29 05:00:00","2830.000","139.000","1.000","11.000","0.980","728.800","","0.000","-99.000","-99.000","-99.000","11.200","","10.200",""
"C0V750","2020-05-29 05:00:00","50.000","148.000","1.600","26.800","1.000","1006.700","","0.000","-99.000","-99.000","-99.000","27.400","","26.600",""
"C0K530","2020-05-29 05:00:00","12.000","126.000","0.300","25.300","0.970","1009.900","","4.500","-99.000","-99.000","-99.000","26.200","","25.300",""
"C0M780","2020-05-29 05:00:00","30.000","0.000","0.000","25.500","0.990","1008.000","","0.000","-99.000","-99.000","-99.000","26.300","","25.400",""
"C0V360","2020-05-29 05:00:00","94.000","0.000","0.000","24.100","1.000","1000.500","","0.000","-99.000","-99.000","-99.000","24.800","","24.000",""
"C0K510","2020-05-29 05:00:00","10.000","334.000","1.600","24.800","0.980","1009.400","","52.500","-99.000","-99.000","-99.000","26.100","","24.800",""
"C0D650","2020-05-29 05:00:00","97.000","0.000","0.000","23.200","0.960","1000.600","","0.000","-99.000","-99.000","-99.000","23.200","","22.700",""
"C0V630","2020-05-29 05:00:00","19.000","119.000","0.500","26.400","0.990","1009.800","","0.000","-99.000","-99.000","-99.000","27.400","","26.400",""
"C0U910","2020-05-29 05:00:00","17.000","304.000","1.000","23.500","0.980","1010.600","","0.000","-99.000","-99.000","-99.000","23.500","","23.300",""
"C0U600","2020-05-29 05:00:00","10.000","272.000","0.300","23.400","0.990","1010.800","","0.000","-99.000","-99.000","-99.000","23.500","","23.300",""
"C0G820","2020-05-29 05:00:00","29.000","0.000","0.100","26.000","0.950","1007.700","","0.000","-99.000","-99.000","-99.000","26.100","","25.700",""
"C0R590","2020-05-29 05:00:00","72.000","148.000","1.400","25.400","0.990","1003.400","","0.000","-99.000","-99.000","-99.000","26.600","","25.200",""
"C0A9E0","2020-05-29 05:00:00","26.000","0.000","0.200","23.400","0.940","1009.400","","1.500","-99.000","-99.000","-99.000","23.700","","23.200",""
"C0R480","2020-05-29 05:00:00","57.000","35.000","0.500","25.500","0.950","1004.300","","0.000","-99.000","-99.000","-99.000","25.900","","25.200",""
"C0X300","2020-05-29 05:00:00","70.000","56.000","0.300","23.900","0.980","1003.100","","0.000","-99.000","-99.000","-99.000","24.700","","23.900",""
"C0U970","2020-05-29 05:00:00","7.000","0.000","0.000","23.800","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","23.800","","23.500",""
"C0SA90","2020-05-29 05:00:00","497.000","0.000","0.200","22.600","1.000","956.100","","0.000","-99.000","-99.000","-99.000","23.100","","22.600",""
"C0R750","2020-05-29 05:00:00","551.000","35.000","3.300","22.100","1.000","950.600","","0.000","-99.000","-99.000","-99.000","22.900","","22.000",""
"C0R340","2020-05-29 05:00:00","230.000","38.000","0.500","23.000","1.000","985.800","","0.000","-99.000","-99.000","-99.000","23.600","","23.000",""
"C0M750","2020-05-29 05:00:00","10.000","163.000","0.600","25.900","0.960","1009.900","","4.500","-99.000","-99.000","-99.000","27.600","","25.900",""
"C0I110","2020-05-29 05:00:00","161.000","0.000","0.100","24.000","0.940","994.100","","0.000","-99.000","-99.000","-99.000","24.600","","24.000",""
"C0V370","2020-05-29 05:00:00","74.000","0.000","0.000","24.200","1.000","1003.400","","0.000","-99.000","-99.000","-99.000","25.500","","24.200",""
"C0C690","2020-05-29 05:00:00","242.000","176.000","0.300","22.500","0.890","984.400","","0.500","-99.000","-99.000","-99.000","22.500","","21.800",""
"C0A540","2020-05-29 05:00:00","401.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA60","2020-05-29 05:00:00","6.000","7.000","0.400","24.700","0.960","1010.900","","0.000","-99.000","-99.000","-99.000","25.400","","24.500",""
"C0H950","2020-05-29 05:00:00","192.000","0.000","0.000","22.900","0.990","990.100","","0.000","-99.000","-99.000","-99.000","23.400","","22.900",""
"C0O960","2020-05-29 05:00:00","112.000","121.000","0.500","24.600","0.950","998.000","","0.000","-99.000","-99.000","-99.000","25.500","","24.600",""
"C0E880","2020-05-29 05:00:00","507.000","185.000","2.900","22.900","0.990","955.000","","0.000","-99.000","-99.000","-99.000","23.900","","22.800",""
"C0AH10","2020-05-29 05:00:00","30.000","0.000","0.000","23.800","1.000","1008.100","","8.500","-99.000","-99.000","-99.000","24.200","","23.700",""
"C0R820","2020-05-29 05:00:00","588.000","87.000","0.400","22.200","0.970","948.100","","0.000","-99.000","-99.000","-99.000","22.800","","21.900",""
"C0R680","2020-05-29 05:00:00","13.000","0.000","0.200","25.900","0.890","1010.500","","0.000","-99.000","-99.000","-99.000","26.800","","25.300",""
"C0X210","2020-05-29 05:00:00","38.000","120.000","1.000","24.700","1.000","1005.200","","0.000","-99.000","-99.000","-99.000","25.700","","24.700",""
"C0D430","2020-05-29 05:00:00","87.000","0.000","0.000","23.500","1.000","1000.600","","0.000","-99.000","-99.000","-99.000","23.700","","23.000",""
"C0AD30","2020-05-29 05:00:00","20.000","0.000","0.000","24.200","0.900","1007.700","","0.500","-99.000","-99.000","-99.000","24.400","","24.100",""
"C0R240","2020-05-29 05:00:00","87.000","39.000","0.300","24.500","0.950","1002.100","","0.000","-99.000","-99.000","-99.000","25.000","","24.200",""
"C0AI30","2020-05-29 05:00:00","26.000","0.000","0.200","23.700","0.990","1009.700","","1.500","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0U960","2020-05-29 05:00:00","1885.000","4.000","2.100","13.900","0.990","815.300","","0.500","-99.000","-99.000","-99.000","15.900","","13.900",""
"C0T9E0","2020-05-29 05:00:00","415.000","31.000","0.500","22.300","0.990","967.300","","0.500","-99.000","-99.000","-99.000","22.300","","22.100",""
"C0D550","2020-05-29 05:00:00","1956.000","0.000","0.000","15.600","0.900","812.200","","0.000","-99.000","-99.000","-99.000","15.800","","15.400",""
"C0C630","2020-05-29 05:00:00","209.000","139.000","0.600","22.200","0.990","988.000","","0.500","-99.000","-99.000","-99.000","22.200","","21.800",""
"C0V250","2020-05-29 06:00:00","298.000","10.000","1.100","23.200","0.990","978.000","","0.000","-99.000","-99.000","-99.000","23.700","","23.000",""
"C0U980","2020-05-29 06:00:00","573.000","0.000","0.100","21.600","1.000","950.200","","0.000","-99.000","-99.000","-99.000","21.600","","21.100",""
"C0S740","2020-05-29 06:00:00","289.000","6.000","0.800","23.000","1.000","981.100","","0.500","-99.000","-99.000","-99.000","23.000","","22.300",""
"C0A940","2020-05-29 06:00:00","49.000","0.000","0.000","23.200","0.950","1007.100","","1.500","-99.000","-99.000","-99.000","23.200","","22.700",""
"C0R710","2020-05-29 06:00:00","117.000","45.000","2.000","25.800","0.910","999.800","","0.000","-99.000","-99.000","-99.000","25.800","","24.800",""
"C0AI40","2020-05-29 06:00:00","37.000","0.000","0.000","24.200","0.920","1008.600","","0.500","-99.000","-99.000","-99.000","24.200","","23.700",""
"C0C460","2020-05-29 06:00:00","482.000","0.000","0.000","21.800","0.980","959.200","","0.000","-99.000","-99.000","-99.000","22.500","","21.800",""
"C0E520","2020-05-29 06:00:00","320.000","0.000","0.100","22.800","1.000","977.100","","3.000","-99.000","-99.000","-99.000","23.300","","22.800",""
"C0T9D0","2020-05-29 06:00:00","7.000","0.000","0.000","24.100","1.000","1013.000","","0.000","-99.000","-99.000","-99.000","24.100","","23.400",""
"C0I390","2020-05-29 06:00:00","1184.000","99.000","1.700","17.600","0.990","887.000","","0.000","-99.000","-99.000","-99.000","18.600","","17.400",""
"C0B020","2020-05-29 06:00:00","86.000","127.000","0.400","23.100","0.990","1001.000","","-99.000","-99.000","-99.000","-99.000","24.200","","22.700",""
"CM0170","2020-05-29 06:00:00","106.000","90.000","3.100","23.000","0.990","1001.100","","1.000","-99.000","-99.000","-99.000","24.300","","23.000",""
"C0F860","2020-05-29 06:00:00","2215.000","0.000","0.200","14.100","1.000","783.500","","0.000","-99.000","-99.000","-99.000","14.700","","13.400",""
"C0U890","2020-05-29 06:00:00","116.000","259.000","1.900","23.000","0.990","1000.800","","0.000","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0G800","2020-05-29 06:00:00","15.000","0.000","0.200","25.300","0.990","1009.600","","0.500","-99.000","-99.000","-99.000","25.300","","25.000",""
"C0F850","2020-05-29 06:00:00","379.000","0.000","0.100","22.500","0.990","969.200","","12.000","-99.000","-99.000","-99.000","23.000","","22.400",""
"C0AH50","2020-05-29 06:00:00","275.000","117.000","0.700","22.300","0.990","981.100","","0.000","-99.000","-99.000","-99.000","22.500","","21.600",""
"C0Z160","2020-05-29 06:00:00","124.000","132.000","0.400","23.400","0.980","1002.000","","0.000","-99.000","-99.000","-99.000","23.900","","23.200",""
"C0R540","2020-05-29 06:00:00","17.000","77.000","1.000","26.900","0.900","1009.600","","0.000","-99.000","-99.000","-99.000","27.600","","26.400",""
"C0K480","2020-05-29 06:00:00","56.000","134.000","0.700","-99.000","0.640","1005.100","","0.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0H890","2020-05-29 06:00:00","440.000","0.000","0.000","21.900","0.990","962.700","","0.000","-99.000","-99.000","-99.000","22.100","","21.800",""
"C0S770","2020-05-29 06:00:00","375.000","0.000","0.100","22.900","1.000","970.100","","0.000","-99.000","-99.000","-99.000","23.600","","22.600",""
"C0X230","2020-05-29 06:00:00","29.000","0.000","0.000","25.800","0.890","1009.600","","0.000","-99.000","-99.000","-99.000","26.100","","25.300",""
"C0B010","2020-05-29 06:00:00","38.000","213.000","0.300","23.100","1.000","1005.600","","1.500","-99.000","-99.000","-99.000","23.100","","22.900",""
"C0R490","2020-05-29 06:00:00","49.000","357.000","0.900","26.200","1.000","1005.700","","0.000","-99.000","-99.000","-99.000","26.400","","25.800",""
"C0V440","2020-05-29 06:00:00","27.000","137.000","0.300","26.600","0.920","1008.200","","0.000","-99.000","-99.000","-99.000","27.400","","26.300",""
"C0SA40","2020-05-29 06:00:00","200.000","335.000","0.400","23.600","0.980","990.500","","0.000","-99.000","-99.000","-99.000","23.700","","23.400",""
"C0Z280","2020-05-29 06:00:00","224.000","0.000","0.100","23.400","0.990","988.900","","0.000","-99.000","-99.000","-99.000","23.500","","23.100",""
"C0Z070","2020-05-29 06:00:00","247.000","0.000","0.000","23.200","0.990","984.700","","0.000","-99.000","-99.000","-99.000","23.200","","22.800",""
"CM0180","2020-05-29 06:00:00","313.000","0.000","0.200","22.800","0.970","977.900","","0.000","-99.000","-99.000","-99.000","23.400","","22.500",""
"C0T9N0","2020-05-29 06:00:00","261.000","0.000","0.000","22.900","1.000","983.600","","0.000","-99.000","-99.000","-99.000","23.200","","22.800",""
"C0R800","2020-05-29 06:00:00","131.000","358.000","0.300","24.300","0.970","997.200","","0.000","-99.000","-99.000","-99.000","24.700","","24.000",""
"C0K470","2020-05-29 06:00:00","97.000","104.000","0.800","23.900","0.990","1000.600","","0.500","-99.000","-99.000","-99.000","24.700","","23.600",""
"C0R720","2020-05-29 06:00:00","214.000","345.000","1.600","25.000","0.920","988.700","","0.000","-99.000","-99.000","-99.000","25.000","","24.200",""
"C0V650","2020-05-29 06:00:00","28.000","115.000","2.000","26.100","0.990","1010.300","","0.000","-99.000","-99.000","-99.000","27.100","","25.800",""
"C0R830","2020-05-29 06:00:00","383.000","31.000","1.300","23.400","0.950","969.200","","0.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0U780","2020-05-29 06:00:00","15.000","222.000","1.000","23.300","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","23.500","","23.100",""
"C0U760","2020-05-29 06:00:00","22.000","0.000","0.000","23.900","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
